Timestamp,Cryptocurrency,Open,High,Low,Close
2023-02-27 01:00:00,ETHUSDT,1637.48,1643.89,1632.06,1643.36
2023-02-27 02:00:00,ETHUSDT,1643.35,1650.91,1639.28,1640.81
2023-02-27 03:00:00,ETHUSDT,1640.8,1646.1,1639.37,1640.67
2023-02-27 04:00:00,ETHUSDT,1640.68,1641.08,1635.0,1635.5
2023-02-27 05:00:00,ETHUSDT,1635.49,1638.8,1631.15,1633.87
2023-02-27 06:00:00,ETHUSDT,1633.88,1637.62,1632.48,1635.74
2023-02-27 07:00:00,ETHUSDT,1635.74,1639.64,1635.7,1636.33
2023-02-27 08:00:00,ETHUSDT,1636.32,1639.88,1632.13,1634.21
2023-02-27 09:00:00,ETHUSDT,1634.21,1641.97,1633.29,1637.56
2023-02-27 10:00:00,ETHUSDT,1637.56,1639.62,1633.76,1636.74
2023-02-27 11:00:00,ETHUSDT,1636.73,1643.57,1636.54,1641.23
2023-02-27 12:00:00,ETHUSDT,1641.24,1642.93,1638.07,1639.59
2023-02-27 13:00:00,ETHUSDT,1639.59,1665.22,1639.58,1660.16
2023-02-27 14:00:00,ETHUSDT,1660.15,1663.52,1654.07,1658.61
2023-02-27 15:00:00,ETHUSDT,1658.62,1663.59,1635.89,1644.26
2023-02-27 16:00:00,ETHUSDT,1644.27,1646.65,1623.67,1637.49
2023-02-27 17:00:00,ETHUSDT,1637.5,1638.78,1628.46,1632.78
2023-02-27 18:00:00,ETHUSDT,1632.79,1635.17,1615.16,1624.48
2023-02-27 19:00:00,ETHUSDT,1624.47,1627.11,1616.5,1622.12
2023-02-27 20:00:00,ETHUSDT,1622.12,1623.47,1608.0,1622.66
2023-02-27 21:00:00,ETHUSDT,1622.66,1628.17,1622.11,1627.2
2023-02-27 22:00:00,ETHUSDT,1627.2,1636.0,1624.17,1631.09
2023-02-27 23:00:00,ETHUSDT,1631.08,1636.44,1630.65,1633.45
2023-02-28 00:00:00,ETHUSDT,1633.45,1636.23,1626.95,1628.44
2023-02-28 01:00:00,ETHUSDT,1628.45,1633.54,1626.79,1632.1
2023-02-28 02:00:00,ETHUSDT,1632.1,1633.48,1628.08,1630.53
2023-02-28 03:00:00,ETHUSDT,1630.54,1635.54,1629.77,1632.89
2023-02-28 04:00:00,ETHUSDT,1632.89,1632.96,1622.86,1627.47
2023-02-28 05:00:00,ETHUSDT,1627.47,1629.93,1626.04,1626.69
2023-02-28 06:00:00,ETHUSDT,1626.68,1630.0,1625.87,1628.62
2023-02-28 07:00:00,ETHUSDT,1628.61,1629.2,1617.87,1619.24
2023-02-28 08:00:00,ETHUSDT,1619.23,1624.28,1616.34,1621.01
2023-02-28 09:00:00,ETHUSDT,1621.0,1625.0,1617.77,1620.65
2023-02-28 10:00:00,ETHUSDT,1620.65,1627.55,1620.01,1626.05
2023-02-28 11:00:00,ETHUSDT,1626.05,1631.87,1625.61,1629.53
2023-02-28 12:00:00,ETHUSDT,1629.52,1639.3,1629.52,1636.46
2023-02-28 13:00:00,ETHUSDT,1636.46,1642.55,1631.0,1632.88
2023-02-28 14:00:00,ETHUSDT,1632.88,1647.52,1628.81,1634.91
2023-02-28 15:00:00,ETHUSDT,1634.9,1643.53,1631.83,1641.3
2023-02-28 16:00:00,ETHUSDT,1641.29,1646.38,1634.02,1635.57
2023-02-28 17:00:00,ETHUSDT,1635.58,1644.77,1635.26,1643.82
2023-02-28 18:00:00,ETHUSDT,1643.81,1645.87,1638.53,1642.07
2023-02-28 19:00:00,ETHUSDT,1642.06,1643.37,1622.46,1628.01
2023-02-28 20:00:00,ETHUSDT,1628.01,1633.35,1621.54,1627.57
2023-02-28 21:00:00,ETHUSDT,1627.57,1627.58,1596.66,1605.19
2023-02-28 22:00:00,ETHUSDT,1605.19,1613.75,1598.23,1612.45
2023-02-28 23:00:00,ETHUSDT,1612.46,1612.46,1603.0,1605.23
2023-03-01 00:00:00,ETHUSDT,1605.24,1611.09,1595.0,1601.73
2023-03-01 01:00:00,ETHUSDT,1601.74,1615.61,1599.01,1613.95
2023-03-01 02:00:00,ETHUSDT,1613.95,1621.7,1613.46,1621.7
2023-03-01 03:00:00,ETHUSDT,1621.7,1640.72,1619.76,1638.38
2023-03-01 04:00:00,ETHUSDT,1638.39,1660.0,1635.62,1658.99
2023-03-01 05:00:00,ETHUSDT,1659.0,1661.56,1648.0,1650.58
2023-03-01 06:00:00,ETHUSDT,1650.58,1659.47,1648.78,1654.59
2023-03-01 07:00:00,ETHUSDT,1654.59,1655.96,1650.13,1650.91
2023-03-01 08:00:00,ETHUSDT,1650.91,1669.72,1649.0,1658.59
2023-03-01 09:00:00,ETHUSDT,1658.59,1660.6,1651.07,1653.08
2023-03-01 10:00:00,ETHUSDT,1653.08,1657.09,1650.89,1656.67
2023-03-01 11:00:00,ETHUSDT,1656.66,1656.79,1653.22,1656.33
2023-03-01 12:00:00,ETHUSDT,1656.33,1659.0,1651.42,1652.71
2023-03-01 13:00:00,ETHUSDT,1652.72,1653.3,1646.06,1651.4
2023-03-01 14:00:00,ETHUSDT,1651.41,1669.65,1647.55,1654.13
2023-03-01 15:00:00,ETHUSDT,1654.14,1661.1,1648.27,1657.47
2023-03-01 16:00:00,ETHUSDT,1657.46,1659.5,1641.56,1655.24
2023-03-01 17:00:00,ETHUSDT,1655.25,1660.34,1654.24,1656.56
2023-03-01 18:00:00,ETHUSDT,1656.55,1657.88,1651.17,1655.01
2023-03-01 19:00:00,ETHUSDT,1655.01,1655.19,1631.03,1634.79
2023-03-01 20:00:00,ETHUSDT,1634.79,1644.07,1631.44,1642.54
2023-03-01 21:00:00,ETHUSDT,1642.54,1659.1,1639.12,1657.01
2023-03-01 22:00:00,ETHUSDT,1657.0,1658.2,1648.0,1656.53
2023-03-01 23:00:00,ETHUSDT,1656.52,1666.19,1652.91,1665.22
2023-03-02 00:00:00,ETHUSDT,1665.23,1677.86,1658.44,1658.85
2023-03-02 01:00:00,ETHUSDT,1658.86,1660.99,1644.43,1650.0
2023-03-02 02:00:00,ETHUSDT,1650.0,1652.4,1644.99,1648.18
2023-03-02 03:00:00,ETHUSDT,1648.18,1651.07,1644.12,1647.94
2023-03-02 04:00:00,ETHUSDT,1647.95,1651.41,1646.29,1651.25
2023-03-02 05:00:00,ETHUSDT,1651.25,1651.47,1642.02,1644.42
2023-03-02 06:00:00,ETHUSDT,1644.42,1648.15,1639.08,1645.44
2023-03-02 07:00:00,ETHUSDT,1645.45,1646.18,1640.23,1644.22
2023-03-02 08:00:00,ETHUSDT,1644.21,1648.69,1637.72,1646.6
2023-03-02 09:00:00,ETHUSDT,1646.6,1647.59,1641.0,1642.08
2023-03-02 10:00:00,ETHUSDT,1642.08,1643.11,1637.57,1640.81
2023-03-02 11:00:00,ETHUSDT,1640.81,1645.34,1640.29,1644.49
2023-03-02 12:00:00,ETHUSDT,1644.49,1645.26,1632.38,1634.99
2023-03-02 13:00:00,ETHUSDT,1634.99,1637.99,1626.19,1628.33
2023-03-02 14:00:00,ETHUSDT,1628.33,1631.35,1619.18,1626.88
2023-03-02 15:00:00,ETHUSDT,1626.87,1631.93,1622.78,1628.31
2023-03-02 16:00:00,ETHUSDT,1628.31,1631.0,1621.45,1625.03
2023-03-02 17:00:00,ETHUSDT,1625.02,1628.95,1621.72,1625.05
2023-03-02 18:00:00,ETHUSDT,1625.05,1638.97,1622.86,1638.0
2023-03-02 19:00:00,ETHUSDT,1637.99,1652.48,1637.96,1648.48
2023-03-02 20:00:00,ETHUSDT,1648.47,1651.51,1642.37,1644.33
2023-03-02 21:00:00,ETHUSDT,1644.33,1647.42,1640.51,1640.51
2023-03-02 22:00:00,ETHUSDT,1640.52,1658.0,1640.51,1648.78
2023-03-02 23:00:00,ETHUSDT,1648.78,1650.86,1644.3,1647.86
2023-03-03 00:00:00,ETHUSDT,1647.86,1649.25,1642.11,1643.06
2023-03-03 01:00:00,ETHUSDT,1643.07,1643.63,1544.39,1552.79
2023-03-03 02:00:00,ETHUSDT,1552.83,1570.34,1549.19,1564.33
2023-03-03 03:00:00,ETHUSDT,1564.32,1568.92,1560.48,1565.44
2023-03-03 04:00:00,ETHUSDT,1565.43,1573.31,1562.39,1571.13
2023-03-03 05:00:00,ETHUSDT,1571.12,1576.52,1566.2,1566.43
2023-03-03 06:00:00,ETHUSDT,1566.42,1570.18,1563.87,1565.32
2023-03-03 07:00:00,ETHUSDT,1565.33,1571.46,1563.15,1568.08
2023-03-03 08:00:00,ETHUSDT,1568.09,1573.15,1566.13,1571.95
2023-03-03 09:00:00,ETHUSDT,1571.95,1574.42,1565.9,1566.83
2023-03-03 10:00:00,ETHUSDT,1566.82,1569.78,1565.08,1565.4
2023-03-03 11:00:00,ETHUSDT,1565.41,1566.8,1563.91,1564.57
2023-03-03 12:00:00,ETHUSDT,1564.57,1566.28,1561.45,1565.54
2023-03-03 13:00:00,ETHUSDT,1565.54,1574.43,1560.56,1573.32
2023-03-03 14:00:00,ETHUSDT,1573.31,1580.87,1570.15,1571.35
2023-03-03 15:00:00,ETHUSDT,1571.35,1575.87,1564.09,1566.5
2023-03-03 16:00:00,ETHUSDT,1566.51,1569.48,1565.41,1569.08
2023-03-03 17:00:00,ETHUSDT,1569.07,1574.66,1569.07,1572.15
2023-03-03 18:00:00,ETHUSDT,1572.16,1573.38,1550.75,1559.82
2023-03-03 19:00:00,ETHUSDT,1559.81,1568.58,1557.06,1565.39
2023-03-03 20:00:00,ETHUSDT,1565.4,1567.16,1558.02,1559.31
2023-03-03 21:00:00,ETHUSDT,1559.31,1562.32,1547.21,1559.44
2023-03-03 22:00:00,ETHUSDT,1559.44,1568.29,1558.72,1566.97
2023-03-03 23:00:00,ETHUSDT,1566.97,1571.29,1566.61,1569.45
2023-03-04 00:00:00,ETHUSDT,1569.45,1575.59,1568.19,1574.76
2023-03-04 01:00:00,ETHUSDT,1574.76,1577.53,1570.96,1571.18
2023-03-04 02:00:00,ETHUSDT,1571.19,1573.11,1571.18,1571.85
2023-03-04 03:00:00,ETHUSDT,1571.85,1571.91,1569.48,1570.84
2023-03-04 04:00:00,ETHUSDT,1570.85,1572.91,1568.43,1570.39
2023-03-04 05:00:00,ETHUSDT,1570.4,1570.4,1562.71,1566.99
2023-03-04 06:00:00,ETHUSDT,1566.99,1572.57,1565.28,1570.18
2023-03-04 07:00:00,ETHUSDT,1570.19,1571.0,1568.36,1568.83
2023-03-04 08:00:00,ETHUSDT,1568.83,1569.49,1567.09,1567.96
2023-03-04 09:00:00,ETHUSDT,1567.96,1570.68,1567.9,1569.42
2023-03-04 10:00:00,ETHUSDT,1569.43,1571.23,1566.62,1567.9
2023-03-04 11:00:00,ETHUSDT,1567.89,1570.4,1567.6,1569.24
2023-03-04 12:00:00,ETHUSDT,1569.24,1572.12,1567.5,1571.28
2023-03-04 13:00:00,ETHUSDT,1571.29,1571.29,1568.07,1568.26
2023-03-04 14:00:00,ETHUSDT,1568.25,1570.39,1566.17,1567.3
2023-03-04 15:00:00,ETHUSDT,1567.3,1569.0,1561.64,1561.87
2023-03-04 16:00:00,ETHUSDT,1561.88,1565.64,1560.0,1564.33
2023-03-04 17:00:00,ETHUSDT,1564.32,1565.14,1561.81,1562.19
2023-03-04 18:00:00,ETHUSDT,1562.2,1564.7,1557.1,1563.51
2023-03-04 19:00:00,ETHUSDT,1563.51,1564.54,1558.0,1559.47
2023-03-04 20:00:00,ETHUSDT,1559.48,1560.79,1549.12,1557.65
2023-03-04 21:00:00,ETHUSDT,1557.65,1560.64,1549.27,1557.07
2023-03-04 22:00:00,ETHUSDT,1557.08,1568.67,1553.7,1561.55
2023-03-04 23:00:00,ETHUSDT,1561.56,1567.33,1560.86,1566.73
2023-03-05 00:00:00,ETHUSDT,1566.74,1570.42,1564.57,1570.15
2023-03-05 01:00:00,ETHUSDT,1570.15,1588.77,1567.7,1582.11
2023-03-05 02:00:00,ETHUSDT,1582.11,1583.23,1553.05,1566.39
2023-03-05 03:00:00,ETHUSDT,1566.4,1569.72,1566.39,1567.85
2023-03-05 04:00:00,ETHUSDT,1567.86,1573.57,1567.71,1571.87
2023-03-05 05:00:00,ETHUSDT,1571.88,1572.05,1569.04,1570.35
2023-03-05 06:00:00,ETHUSDT,1570.36,1572.0,1568.76,1571.3
2023-03-05 07:00:00,ETHUSDT,1571.3,1571.45,1568.02,1568.62
2023-03-05 08:00:00,ETHUSDT,1568.61,1570.87,1564.7,1565.88
2023-03-05 09:00:00,ETHUSDT,1565.89,1569.84,1564.03,1568.67
2023-03-05 10:00:00,ETHUSDT,1568.66,1573.07,1568.17,1570.92
2023-03-05 11:00:00,ETHUSDT,1570.91,1571.77,1568.49,1568.5
2023-03-05 12:00:00,ETHUSDT,1568.49,1571.06,1568.0,1569.4
2023-03-05 13:00:00,ETHUSDT,1569.4,1574.31,1569.31,1572.69
2023-03-05 14:00:00,ETHUSDT,1572.68,1573.77,1568.25,1568.53
2023-03-05 15:00:00,ETHUSDT,1568.54,1572.53,1568.1,1569.22
2023-03-05 16:00:00,ETHUSDT,1569.21,1571.59,1566.93,1570.26
2023-03-05 17:00:00,ETHUSDT,1570.25,1571.91,1568.12,1568.6
2023-03-05 18:00:00,ETHUSDT,1568.6,1569.5,1567.27,1568.2
2023-03-05 19:00:00,ETHUSDT,1568.21,1569.26,1563.0,1566.22
2023-03-05 20:00:00,ETHUSDT,1566.22,1570.58,1565.8,1569.54
2023-03-05 21:00:00,ETHUSDT,1569.55,1579.45,1558.01,1572.06
2023-03-05 22:00:00,ETHUSDT,1572.05,1572.06,1560.54,1565.59
2023-03-05 23:00:00,ETHUSDT,1565.59,1566.73,1556.15,1564.58
2023-03-06 00:00:00,ETHUSDT,1564.57,1569.48,1559.02,1567.9
2023-03-06 01:00:00,ETHUSDT,1567.9,1572.8,1557.76,1561.58
2023-03-06 02:00:00,ETHUSDT,1561.58,1564.99,1556.42,1562.63
2023-03-06 03:00:00,ETHUSDT,1562.63,1564.69,1560.87,1562.59
2023-03-06 04:00:00,ETHUSDT,1562.58,1564.34,1558.74,1559.51
2023-03-06 05:00:00,ETHUSDT,1559.5,1560.32,1554.44,1560.11
2023-03-06 06:00:00,ETHUSDT,1560.11,1563.87,1559.95,1562.94
2023-03-06 07:00:00,ETHUSDT,1562.95,1565.41,1561.07,1561.18
2023-03-06 08:00:00,ETHUSDT,1561.19,1566.39,1557.57,1564.44
2023-03-06 09:00:00,ETHUSDT,1564.44,1566.05,1560.85,1565.53
2023-03-06 10:00:00,ETHUSDT,1565.53,1568.42,1563.59,1567.45
2023-03-06 11:00:00,ETHUSDT,1567.46,1568.22,1562.62,1563.33
2023-03-06 12:00:00,ETHUSDT,1563.32,1566.73,1561.46,1564.47
2023-03-06 13:00:00,ETHUSDT,1564.47,1571.59,1563.7,1570.57
2023-03-06 14:00:00,ETHUSDT,1570.57,1575.0,1568.04,1571.29
2023-03-06 15:00:00,ETHUSDT,1571.28,1583.49,1569.57,1578.0
2023-03-06 16:00:00,ETHUSDT,1578.0,1580.83,1571.95,1576.24
2023-03-06 17:00:00,ETHUSDT,1576.24,1576.63,1572.76,1574.0
2023-03-06 18:00:00,ETHUSDT,1574.01,1577.08,1572.26,1573.96
2023-03-06 19:00:00,ETHUSDT,1573.96,1574.71,1563.0,1566.19
2023-03-06 20:00:00,ETHUSDT,1566.19,1567.81,1560.75,1561.24
2023-03-06 21:00:00,ETHUSDT,1561.24,1568.62,1559.41,1566.72
2023-03-06 22:00:00,ETHUSDT,1566.72,1571.33,1566.64,1569.38
2023-03-06 23:00:00,ETHUSDT,1569.38,1572.0,1564.6,1565.84
2023-03-07 00:00:00,ETHUSDT,1565.84,1566.03,1561.48,1565.73
2023-03-07 01:00:00,ETHUSDT,1565.72,1575.0,1565.23,1574.11
2023-03-07 02:00:00,ETHUSDT,1574.11,1577.94,1571.62,1577.27
2023-03-07 03:00:00,ETHUSDT,1577.26,1584.49,1574.54,1575.1
2023-03-07 04:00:00,ETHUSDT,1575.1,1576.66,1574.19,1575.7
2023-03-07 05:00:00,ETHUSDT,1575.7,1575.84,1573.24,1573.97
2023-03-07 06:00:00,ETHUSDT,1573.98,1574.22,1571.0,1573.04
2023-03-07 07:00:00,ETHUSDT,1573.03,1573.79,1570.69,1571.35
2023-03-07 08:00:00,ETHUSDT,1571.34,1571.39,1567.92,1570.78
2023-03-07 09:00:00,ETHUSDT,1570.77,1571.04,1563.83,1565.95
2023-03-07 10:00:00,ETHUSDT,1565.94,1569.61,1562.82,1563.68
2023-03-07 11:00:00,ETHUSDT,1563.67,1566.35,1562.34,1563.42
2023-03-07 12:00:00,ETHUSDT,1563.43,1568.0,1562.06,1567.76
2023-03-07 13:00:00,ETHUSDT,1567.75,1568.41,1563.11,1564.0
2023-03-07 14:00:00,ETHUSDT,1564.01,1567.02,1557.01,1562.14
2023-03-07 15:00:00,ETHUSDT,1562.15,1573.0,1536.14,1560.79
2023-03-07 16:00:00,ETHUSDT,1560.71,1564.19,1547.59,1554.08
2023-03-07 17:00:00,ETHUSDT,1554.08,1565.61,1553.03,1561.72
2023-03-07 18:00:00,ETHUSDT,1561.72,1563.16,1552.41,1555.18
2023-03-07 19:00:00,ETHUSDT,1555.18,1558.27,1549.25,1551.26
2023-03-07 20:00:00,ETHUSDT,1551.26,1553.02,1543.1,1548.2
2023-03-07 21:00:00,ETHUSDT,1548.2,1555.18,1544.2,1550.5
2023-03-07 22:00:00,ETHUSDT,1550.5,1554.84,1543.19,1553.28
2023-03-07 23:00:00,ETHUSDT,1553.28,1563.98,1551.76,1561.96
2023-03-08 00:00:00,ETHUSDT,1561.95,1570.89,1561.95,1567.63
2023-03-08 01:00:00,ETHUSDT,1567.62,1568.93,1562.47,1563.25
2023-03-08 02:00:00,ETHUSDT,1563.24,1565.81,1560.02,1561.25
2023-03-08 03:00:00,ETHUSDT,1561.24,1562.85,1557.62,1562.31
2023-03-08 04:00:00,ETHUSDT,1562.32,1563.48,1559.77,1562.84
2023-03-08 05:00:00,ETHUSDT,1562.85,1563.13,1548.66,1551.12
2023-03-08 06:00:00,ETHUSDT,1551.13,1555.69,1548.0,1554.14
2023-03-08 07:00:00,ETHUSDT,1554.14,1555.12,1550.37,1551.29
2023-03-08 08:00:00,ETHUSDT,1551.29,1555.0,1549.67,1552.58
2023-03-08 09:00:00,ETHUSDT,1552.58,1556.66,1552.07,1555.81
2023-03-08 10:00:00,ETHUSDT,1555.82,1560.56,1555.09,1558.98
2023-03-08 11:00:00,ETHUSDT,1558.98,1561.91,1556.78,1557.23
2023-03-08 12:00:00,ETHUSDT,1557.22,1560.36,1551.38,1553.91
2023-03-08 13:00:00,ETHUSDT,1553.9,1556.33,1549.35,1551.58
2023-03-08 14:00:00,ETHUSDT,1551.59,1559.28,1545.34,1548.14
2023-03-08 15:00:00,ETHUSDT,1548.15,1566.02,1541.2,1560.39
2023-03-08 16:00:00,ETHUSDT,1560.39,1565.25,1553.11,1560.44
2023-03-08 17:00:00,ETHUSDT,1560.44,1561.1,1553.84,1554.41
2023-03-08 18:00:00,ETHUSDT,1554.4,1556.38,1548.45,1553.21
2023-03-08 19:00:00,ETHUSDT,1553.22,1556.46,1550.81,1552.73
2023-03-08 20:00:00,ETHUSDT,1552.72,1561.29,1549.7,1560.08
2023-03-08 21:00:00,ETHUSDT,1560.08,1561.06,1548.42,1553.02
2023-03-08 22:00:00,ETHUSDT,1553.02,1553.88,1541.0,1545.59
2023-03-08 23:00:00,ETHUSDT,1545.59,1548.19,1523.61,1532.38
2023-03-09 00:00:00,ETHUSDT,1532.38,1539.33,1531.13,1535.85
2023-03-09 01:00:00,ETHUSDT,1535.86,1539.61,1531.03,1537.82
2023-03-09 02:00:00,ETHUSDT,1537.82,1545.0,1537.81,1542.85
2023-03-09 03:00:00,ETHUSDT,1542.84,1543.82,1540.06,1541.74
2023-03-09 04:00:00,ETHUSDT,1541.74,1541.82,1537.57,1538.41
2023-03-09 05:00:00,ETHUSDT,1538.41,1540.2,1537.34,1537.76
2023-03-09 06:00:00,ETHUSDT,1537.77,1541.63,1536.04,1541.01
2023-03-09 07:00:00,ETHUSDT,1541.01,1541.02,1536.31,1536.91
2023-03-09 08:00:00,ETHUSDT,1536.92,1539.09,1522.52,1532.35
2023-03-09 09:00:00,ETHUSDT,1532.34,1535.26,1528.25,1532.29
2023-03-09 10:00:00,ETHUSDT,1532.3,1534.51,1527.28,1533.49
2023-03-09 11:00:00,ETHUSDT,1533.49,1535.5,1532.69,1535.32
2023-03-09 12:00:00,ETHUSDT,1535.31,1535.33,1529.8,1531.98
2023-03-09 13:00:00,ETHUSDT,1531.97,1540.0,1527.04,1539.04
2023-03-09 14:00:00,ETHUSDT,1539.04,1546.45,1538.04,1539.91
2023-03-09 15:00:00,ETHUSDT,1539.91,1544.03,1532.62,1534.04
2023-03-09 16:00:00,ETHUSDT,1534.05,1537.81,1521.8,1526.82
2023-03-09 17:00:00,ETHUSDT,1526.83,1530.27,1522.83,1529.44
2023-03-09 18:00:00,ETHUSDT,1529.43,1530.99,1502.54,1505.75
2023-03-09 19:00:00,ETHUSDT,1505.74,1505.79,1480.8,1488.27
2023-03-09 20:00:00,ETHUSDT,1488.27,1490.4,1408.0,1414.7
2023-03-09 21:00:00,ETHUSDT,1414.7,1444.75,1414.49,1432.1
2023-03-09 22:00:00,ETHUSDT,1432.09,1448.22,1431.83,1432.54
2023-03-09 23:00:00,ETHUSDT,1432.54,1439.49,1428.5,1437.32
2023-03-10 00:00:00,ETHUSDT,1437.32,1437.5,1421.18,1425.9
2023-03-10 01:00:00,ETHUSDT,1425.9,1432.96,1409.23,1429.74
2023-03-10 02:00:00,ETHUSDT,1429.74,1433.67,1425.0,1425.76
2023-03-10 03:00:00,ETHUSDT,1425.75,1430.81,1422.03,1426.34
2023-03-10 04:00:00,ETHUSDT,1426.35,1426.7,1412.21,1415.51
2023-03-10 05:00:00,ETHUSDT,1415.52,1423.53,1410.71,1420.08
2023-03-10 06:00:00,ETHUSDT,1420.09,1421.94,1403.78,1406.57
2023-03-10 07:00:00,ETHUSDT,1406.56,1413.87,1391.56,1412.27
2023-03-10 08:00:00,ETHUSDT,1412.27,1413.0,1403.33,1407.42
2023-03-10 09:00:00,ETHUSDT,1407.41,1407.84,1396.31,1396.88
2023-03-10 10:00:00,ETHUSDT,1396.89,1402.85,1368.39,1379.56
2023-03-10 11:00:00,ETHUSDT,1379.55,1388.8,1373.97,1384.6
2023-03-10 12:00:00,ETHUSDT,1384.61,1400.72,1383.66,1396.08
2023-03-10 13:00:00,ETHUSDT,1396.07,1434.68,1392.29,1424.63
2023-03-10 14:00:00,ETHUSDT,1424.64,1425.05,1382.0,1401.23
2023-03-10 15:00:00,ETHUSDT,1401.24,1420.39,1397.02,1417.03
2023-03-10 16:00:00,ETHUSDT,1417.03,1439.43,1410.0,1414.99
2023-03-10 17:00:00,ETHUSDT,1414.99,1419.4,1399.99,1407.41
2023-03-10 18:00:00,ETHUSDT,1407.42,1415.25,1401.97,1403.85
2023-03-10 19:00:00,ETHUSDT,1403.85,1426.24,1403.62,1423.5
2023-03-10 20:00:00,ETHUSDT,1423.49,1427.5,1415.07,1417.93
2023-03-10 21:00:00,ETHUSDT,1417.94,1428.52,1406.46,1424.61
2023-03-10 22:00:00,ETHUSDT,1424.6,1429.51,1416.27,1424.15
2023-03-10 23:00:00,ETHUSDT,1424.15,1433.45,1422.73,1426.44
2023-03-11 00:00:00,ETHUSDT,1426.43,1441.98,1424.57,1435.57
2023-03-11 01:00:00,ETHUSDT,1435.57,1476.0,1435.54,1466.24
2023-03-11 02:00:00,ETHUSDT,1466.24,1473.25,1457.47,1464.84
2023-03-11 03:00:00,ETHUSDT,1464.84,1465.54,1453.14,1458.31
2023-03-11 04:00:00,ETHUSDT,1458.32,1462.74,1447.56,1460.33
2023-03-11 05:00:00,ETHUSDT,1460.34,1466.91,1456.88,1462.17
2023-03-11 06:00:00,ETHUSDT,1462.17,1462.97,1446.8,1457.19
2023-03-11 07:00:00,ETHUSDT,1457.2,1463.0,1414.15,1416.65
2023-03-11 08:00:00,ETHUSDT,1416.66,1450.51,1408.4,1434.26
2023-03-11 09:00:00,ETHUSDT,1434.26,1441.0,1425.23,1434.86
2023-03-11 10:00:00,ETHUSDT,1434.86,1438.45,1425.28,1426.22
2023-03-11 11:00:00,ETHUSDT,1426.21,1430.53,1416.57,1427.1
2023-03-11 12:00:00,ETHUSDT,1427.1,1434.28,1425.55,1426.26
2023-03-11 13:00:00,ETHUSDT,1426.25,1435.9,1426.11,1429.29
2023-03-11 14:00:00,ETHUSDT,1429.3,1436.0,1427.54,1432.44
2023-03-11 15:00:00,ETHUSDT,1432.45,1436.0,1426.11,1428.01
2023-03-11 16:00:00,ETHUSDT,1428.0,1433.38,1422.32,1431.93
2023-03-11 17:00:00,ETHUSDT,1431.94,1455.97,1430.26,1449.43
2023-03-11 18:00:00,ETHUSDT,1449.44,1457.04,1445.64,1448.59
2023-03-11 19:00:00,ETHUSDT,1448.59,1452.19,1443.87,1449.22
2023-03-11 20:00:00,ETHUSDT,1449.22,1470.0,1449.21,1466.21
2023-03-11 21:00:00,ETHUSDT,1466.2,1469.19,1457.51,1465.03
2023-03-11 22:00:00,ETHUSDT,1465.04,1468.92,1457.38,1459.69
2023-03-11 23:00:00,ETHUSDT,1459.68,1478.07,1458.38,1471.97
2023-03-12 00:00:00,ETHUSDT,1471.93,1472.9,1460.0,1463.94
2023-03-12 01:00:00,ETHUSDT,1463.94,1468.54,1460.73,1463.72
2023-03-12 02:00:00,ETHUSDT,1463.71,1466.18,1449.9,1465.63
2023-03-12 03:00:00,ETHUSDT,1465.64,1475.05,1462.9,1467.0
2023-03-12 04:00:00,ETHUSDT,1467.0,1467.98,1460.45,1465.42
2023-03-12 05:00:00,ETHUSDT,1465.42,1471.44,1462.74,1462.98
2023-03-12 06:00:00,ETHUSDT,1462.99,1464.98,1457.48,1458.43
2023-03-12 07:00:00,ETHUSDT,1458.43,1462.43,1453.64,1459.56
2023-03-12 08:00:00,ETHUSDT,1459.57,1464.03,1457.97,1463.22
2023-03-12 09:00:00,ETHUSDT,1463.21,1466.23,1459.08,1460.39
2023-03-12 10:00:00,ETHUSDT,1460.38,1464.36,1459.36,1463.74
2023-03-12 11:00:00,ETHUSDT,1463.74,1467.53,1463.0,1465.17
2023-03-12 12:00:00,ETHUSDT,1465.18,1465.18,1448.3,1458.91
2023-03-12 13:00:00,ETHUSDT,1458.91,1466.16,1456.27,1457.93
2023-03-12 14:00:00,ETHUSDT,1457.92,1460.93,1451.51,1454.33
2023-03-12 15:00:00,ETHUSDT,1454.32,1458.47,1450.13,1455.88
2023-03-12 16:00:00,ETHUSDT,1455.88,1465.0,1453.74,1462.43
2023-03-12 17:00:00,ETHUSDT,1462.43,1521.98,1461.62,1514.98
2023-03-12 18:00:00,ETHUSDT,1514.98,1548.8,1512.0,1532.1
2023-03-12 19:00:00,ETHUSDT,1532.1,1539.5,1510.16,1512.57
2023-03-12 20:00:00,ETHUSDT,1512.58,1546.99,1510.72,1541.09
2023-03-12 21:00:00,ETHUSDT,1541.1,1542.35,1532.19,1541.12
2023-03-12 22:00:00,ETHUSDT,1541.11,1594.19,1527.33,1564.31
2023-03-12 23:00:00,ETHUSDT,1564.31,1583.16,1561.01,1580.33
2023-03-13 00:00:00,ETHUSDT,1580.33,1622.6,1573.07,1611.88
2023-03-13 01:00:00,ETHUSDT,1611.89,1614.19,1597.49,1599.23
2023-03-13 02:00:00,ETHUSDT,1599.22,1601.89,1583.64,1589.3
2023-03-13 03:00:00,ETHUSDT,1589.29,1595.56,1584.45,1588.43
2023-03-13 04:00:00,ETHUSDT,1588.42,1602.29,1587.84,1594.93
